nodeid	1	2	3	4	5	6
214	1.1182964057767936E-4	9.607087493422745E-5	2.0780833375689585E-5	0.023700673781528073	2.0780833375689585E-5	6.8763824750931E-5
215	0.841325706405602	7.86172830267919E-5	0.2862468571482238	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
208	0.7651714509581267	1.0171640047488756E-4	2.200237664003502E-5	2.200237664003502E-5	0.04402683725512641	7.280266606460119E-5
209	0.19074285454812753	0.7754176966743048	5.057342579301579E-6	5.057342579301579E-6	5.057342579301579E-6	1.6744487149685277E-5
210	0.6214959933034726	0.22095710917587535	1.3856983168998692E-5	1.3856983168998692E-5	1.3856983168998692E-5	4.586455789659583E-5
211	1.6766836605201134E-4	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	0.2757643165143127	1.030716703131702E-4
239	5.594025238589754E-5	0.7820239893242584	0.12695694541227406	1.039387900596803E-5	1.039387900596803E-5	3.440664263089638E-5
238	0.6014166611813484	0.1661407184345514	1.3362302127736558E-5	1.3362302127736558E-5	1.3362302127736558E-5	0.21808127377985315
237	0.7313660046706439	0.740253478237447	0.11940761885867068	0.020054420318200622	6.682573421583774E-6	2.2124274308880014E-5
236	0.32515109909102163	0.3280665087480035	2.876609931233432E-5	2.876609931233432E-5	0.2806846998465413	9.515879504222715E-5
235	0.5224036282188466	3.204412640972769E-5	0.03465705580431363	6.930026233613426E-6	0.08289088857334248	2.294319744660741E-5
234	8.753624491467799E-5	7.520168919368108E-5	1.626563366878817E-5	1.626563366878817E-5	0.2833766592109798	5.383205043597019E-5
233	0.35542711449761116	0.28071826831337116	0.1047439279778421	9.847019894827011E-6	0.09839219906997303	3.2597014791292214E-5
232	0.7694949913764404	0.774967330238569	6.804072714859868E-6	0.11234883637315524	0.18631345456208248	2.252636067029626E-5
231	0.022383234887525916	0.04442102570710216	1.039387900596803E-5	1.039387900596803E-5	0.23382494598414594	3.440664263089638E-5
230	0.9612447045798297	0.18062813325617413	1.0690740033377982E-5	1.0690740033377982E-5	0.09713928309148073	3.538891852426177E-5
229	0.33055875330385914	0.33021835380506476	1.169264132207829E-5	1.169264132207829E-5	0.18920974066252616	3.870398468576069E-5
228	0.5789322668026883	0.5841235218136466	0.06355393716554095	7.06077085204023E-6	0.2401804647544934	0.24614906717964902
227	0.4629300068305783	0.46949327164153065	1.4964999829368049E-5	1.4964999829368049E-5	0.2062503986870096	4.952983718746809E-5
226	0.5210196287357682	0.14170364825326676	1.1338436820454237E-5	1.1338436820454237E-5	0.17742614213705443	3.7532077986692414E-5
225	2.1204399730187575E-5	1.8217079246975524E-5	0.03939930871916721	3.939556567254749E-6	0.23307487488443504	1.304407054317052E-5
224	0.6982721882114546	0.7110984992146109	0.09608468068607784	1.5588217091551337E-5	1.5588217091551337E-5	5.1591400760638116E-5
254	1.0	6.653031551247657E-5	1.4389693563917161E-5	1.4389693563917161E-5	0.2827583160662877	4.762680089325026E-5
255	0.25387531185460693	0.2542370122331122	4.301771188645002E-6	4.301771188645002E-6	0.149278837523929	0.14244662557973808
252	1.0	0.2278369980281919	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
253	0.5077047613626017	0.218963574002685	9.594588830793132E-6	0.038387937522519	0.11299323065016714	3.1761738541709034E-5
250	1.0065587237018548E-4	0.9945644007206398	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
251	5.034855129445949E-5	0.5919944174736482	0.0374285946738849	9.354809264333902E-6	0.20670726145026097	3.096822578258213E-5
248	1.257941717172314E-4	0.7871844938873844	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
249	0.2799061719398921	0.28466611501672734	8.315664661767383E-6	8.315664661767383E-6	0.1866643187049891	2.752929573619931E-5
246	1.0	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
247	0.24796406170073834	0.24841106292900272	4.620379316915527E-6	4.620379316915527E-6	0.24849181853154845	1.5297989637059E-5
244	0.13844010370246537	6.653031551247657E-5	1.4389693563917161E-5	1.4389693563917161E-5	0.1639719850622491	4.762680089325026E-5
245	0.2126086993262965	0.27313061528365673	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
242	0.8077502963409843	0.48159699954168833	0.062363274035808186	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
243	3.413911698814202E-5	0.44227672096925846	0.0317206357311437	6.342854510378033E-6	0.07548682312577387	0.022131878110392973
240	2.7220485799963483E-5	0.9965278168912461	5.057342579301579E-6	5.057342579301579E-6	0.0847030415489019	1.6744487149685277E-5
241	0.3011745982111309	0.297793314239299	5.503513736372139E-6	5.503513736372139E-6	0.1671173313735975	1.8221477116632146E-5
275	6.102322489665696E-5	0.6045592197339983	1.1338436820454237E-5	1.1338436820454237E-5	0.2834992071198781	3.7532077986692414E-5
274	4.3783717908099536E-5	0.08678106678164864	8.134950370967326E-6	8.134950370967326E-6	0.2759511801236591	2.6931115623827112E-5
273	0.8315076542720569	0.8047396192828093	1.9687826332265288E-5	1.9687826332265288E-5	0.18933662529349685	6.514957709934201E-5
272	0.2601354587975165	0.021216465386557026	9.354809264333902E-6	9.354809264333902E-6	0.24085296296809008	3.096822578258213E-5
279	4.5773161682441785E-5	0.4494042183029101	8.50461365513082E-6	8.50461365513082E-6	0.25461018930450907	2.8154612877199222E-5
278	0.08664625054144048	0.14455540218586063	1.2901720241180076E-5	0.10837513299558049	1.2901720241180076E-5	0.009646571153724835
277	0.27453106328280175	0.698197225570965	7.484296577061488E-6	7.484296577061488E-6	7.484296577061488E-6	0.2609107810779613
276	0.1024120590516824	0.36997815969183545	0.042258247727308934	6.035999548493431E-6	6.035999548493431E-6	1.998403756263203E-5
283	0.238819219770118	0.24249982043408347	1.7004585932453193E-5	1.7004585932453193E-5	0.1827460692615741	5.627608101446774E-5
282	0.24141692279242477	0.24528368413809248	5.057342579301579E-6	5.057342579301579E-6	0.2696653182779234	1.6744487149685277E-5
281	0.3535157927534929	0.26738557687359243	8.315664661767383E-6	8.315664661767383E-6	8.315664661767383E-6	2.752929573619931E-5
280	2.5498064174117293E-5	0.8361742272621642	4.737312093315562E-6	4.737312093315562E-6	0.09823240541814399	1.5685086370349237E-5
287	0.1824933974033623	0.2611548870498804	6.134928270652615E-6	6.134928270652615E-6	6.134928270652615E-6	2.031151287101087E-5
286	0.2751167525990574	0.27606219604097415	2.339216984993687E-6	0.018716168860252312	0.1306678339529601	7.745783651318856E-6
285	0.4933720977489298	0.4981481506723082	8.315664661767383E-6	8.315664661767383E-6	0.2707067668888866	2.752929573619931E-5
284	0.4113867278322559	0.4169668166250463	1.039387900596803E-5	1.039387900596803E-5	1.039387900596803E-5	3.440664263089638E-5
258	8.389127932146982E-5	0.6331712819365675	1.5588217091551337E-5	1.5588217091551337E-5	1.5588217091551337E-5	5.1591400760638116E-5
259	0.018348112434518674	1.0	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
256	0.16905211890320346	0.14284456089278988	5.585636179208785E-6	5.585636179208785E-6	0.24302551846731313	1.84932974982226E-5
257	0.29865340124362477	5.580563796540198E-5	1.2069678408082636E-5	1.2069678408082636E-5	0.2833861551432201	3.9951502755298714E-5
262	7.744223900527896E-5	6.653031551247657E-5	0.11263545875982107	1.4389693563917161E-5	0.17520569335028469	4.762680089325026E-5
263	0.4441565435516875	0.06491509214772995	9.126708003328196E-6	9.126708003328196E-6	0.13851661523106618	3.0213386380154505E-5
260	1.0	6.406783267080532E-5	1.3856983168998692E-5	1.3856983168998692E-5	1.3856983168998692E-5	4.586455789659583E-5
261	9.586652648177943E-5	0.08540693209715398	1.7813870042102735E-5	0.21425274364787672	1.7813870042102735E-5	5.8952488820753597E-5
266	0.3606746009887836	0.6333262146175612	8.50461365513082E-6	8.50461365513082E-6	8.50461365513082E-6	2.8154612877199222E-5
267	8.053784807490791E-5	6.918963778442758E-5	1.4964999829368049E-5	1.4964999829368049E-5	0.2786537699251551	4.952983718746809E-5
264	0.17067652299780003	1.0	1.2069678408082636E-5	1.2069678408082636E-5	1.2069678408082636E-5	3.9951502755298714E-5
265	1.0065587237018548E-4	8.647213327007203E-5	1.870400395873822E-5	1.870400395873822E-5	0.27586533879056196	6.189636995840628E-5
270	0.6236424542168173	0.282617837998024	0.03853017329406835	5.503513736372139E-6	0.12462411880972944	1.8221477116632146E-5
271	0.49445386968766414	0.2178700452178028	7.637012879146044E-6	7.637012879146044E-6	0.24827157233278974	2.5283229149998478E-5
268	8.053784807490791E-5	6.918963778442758E-5	1.4964999829368049E-5	1.4964999829368049E-5	0.28013417017753334	4.952983718746809E-5
269	0.39171731464009163	0.39134549678715563	1.3856983168998692E-5	1.3856983168998692E-5	0.17441528667533723	4.586455789659583E-5
305	0.3680836922504813	0.09856311381610497	5.7574794495201035E-6	5.7574794495201035E-6	0.15724518108081298	0.09029871681157933
304	7.191387431889707E-5	0.6113469199633156	1.3362302127736558E-5	1.3362302127736558E-5	1.3362302127736558E-5	4.422798592341089E-5
307	0.12266868936336549	0.20145364473840738	1.239360166255316E-6	0.021070545184055864	0.08350532685914874	0.05597808564197504
306	0.49268820531036894	0.18293914926069335	1.3362302127736558E-5	1.3362302127736558E-5	0.131114582226949	4.422798592341089E-5
309	0.39820146505793375	6.918963778442758E-5	1.4964999829368049E-5	0.1295864395115924	1.4964999829368049E-5	4.952983718746809E-5
308	1.257941717172314E-4	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	0.2788086008273708	7.734540492410793E-5
311	0.09621275792182792	0.2535664333152861	4.252886999791466E-6	4.252886999791466E-6	0.05775322211950365	1.4081416369598962E-5
310	0.15863081014604138	0.32829777752322625	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
313	0.061683079989424565	3.531288856105885E-5	7.637012879146044E-6	7.637012879146044E-6	0.2376044125084257	2.5283229149998478E-5
312	0.2994567301562024	0.3044151050123088	7.06077085204023E-6	7.06077085204023E-6	0.11948238177579477	2.3375900215410576E-5
315	0.2334247555661735	0.2432751380058663	5.503513736372139E-6	5.503513736372139E-6	0.1516415868672497	1.8221477116632146E-5
314	6.292925494293546E-5	5.4062628423848466E-5	1.169264132207829E-5	1.169264132207829E-5	0.2774900877872231	3.870398468576069E-5
317	0.3023587071439904	0.2776001405159689	5.4237494129059165E-6	5.4237494129059165E-6	0.22654367725657978	1.795746577822135E-5
316	0.7017398272856051	0.33544845700581755	1.0690740033377982E-5	1.0690740033377982E-5	0.08553684996315342	3.538891852426177E-5
319	8.389127932146982E-5	7.207044958574237E-5	1.5588217091551337E-5	1.5588217091551337E-5	0.2758907323681984	5.1591400760638116E-5
318	6.292925494293546E-5	1.0	1.169264132207829E-5	1.169264132207829E-5	1.169264132207829E-5	3.870398468576069E-5
288	2.398067783881258E-5	0.24136623719303868	4.4553858219182895E-6	4.4553858219182895E-6	4.4553858219182895E-6	0.11222466337314899
289	1.5478692700824327E-4	0.2912906921229395	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
290	0.34537751677470224	0.5697510565356634	5.585636179208785E-6	5.585636179208785E-6	0.0809789809729024	1.84932974982226E-5
291	0.34577617076380734	0.3485196679424733	7.196493722471259E-6	7.196493722471259E-6	0.24528641415803978	2.382522138800541E-5
292	0.12143530027074732	0.22928295499769258	6.134928270652615E-6	6.134928270652615E-6	0.08592466066238985	2.031151287101087E-5
293	4.683715756505723E-5	0.7014361961125565	8.702321377584402E-6	8.702321377584402E-6	0.10942307983948224	2.880893503572358E-5
294	0.3007806038541263	0.3001744022187091	1.169264132207829E-5	1.169264132207829E-5	0.10174521837899386	3.870398468576069E-5
295	7.744223900527896E-5	6.653031551247657E-5	1.4389693563917161E-5	0.10009812115333783	1.4389693563917161E-5	4.762680089325026E-5
296	7.744223900527896E-5	6.653031551247657E-5	1.4389693563917161E-5	0.1384297889868634	1.4389693563917161E-5	4.762680089325026E-5
297	1.1182964057767936E-4	0.21728211774302247	2.0780833375689585E-5	0.18949240145598434	2.0780833375689585E-5	6.8763824750931E-5
298	0.3298358451162748	0.8864577067563018	7.796054930017923E-6	7.796054930017923E-6	0.12741665028017762	2.5809640436957586E-5
299	0.3164123347746326	0.3176812751622551	2.814059879171299E-6	2.814059879171299E-6	0.17835461189712953	9.317986959020985E-6
300	0.2876093807577477	0.27835271852851834	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	0.08292652813715201
301	0.4868818322039097	0.4966213143491932	1.2471831336905298E-5	1.2471831336905298E-5	0.10572690692339476	4.128206068638552E-5
302	9.586652648177943E-5	8.235783741350521E-5	1.7813870042102735E-5	1.7813870042102735E-5	0.27717559054829766	5.8952488820753597E-5
303	0.07781075531308247	1.0171640047488756E-4	2.200237664003502E-5	2.200237664003502E-5	0.27755855163877474	7.280266606460119E-5
343	0.4727222703475657	0.47162176240456577	7.961909325737694E-6	7.961909325737694E-6	7.961909325737694E-6	2.6358478536023342E-5
342	0.26071317794820015	0.262492085409409	5.4237494129059165E-6	5.4237494129059165E-6	0.26164364477674207	1.795746577822135E-5
341	1.257941717172314E-4	1.0806685183477949E-4	2.3376523915066442E-5	0.024214192296780637	2.3376523915066442E-5	7.734540492410793E-5
340	0.2937701868559382	9.607087493422745E-5	2.0780833375689585E-5	0.2322041305017605	2.0780833375689585E-5	6.8763824750931E-5
339	2.0114709329715745E-4	0.8696469484001914	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
338	0.6527993712535718	0.6439496935921306	7.961909325737694E-6	7.961909325737694E-6	7.961909325737694E-6	2.6358478536023342E-5
337	0.14402296545602364	0.18173425647505861	1.039387900596803E-5	1.039387900596803E-5	1.039387900596803E-5	3.440664263089638E-5
336	0.6093006936299422	0.292302394363075	1.0113075648556676E-5	1.0113075648556676E-5	0.010123181874429916	3.3477409957024563E-5
351	0.12804857210184292	0.6744332263924927	0.07650274262939233	6.035999548493431E-6	0.054329947380566235	1.998403756263203E-5
350	1.1182964057767936E-4	9.607087493422745E-5	2.0780833375689585E-5	2.0780833375689585E-5	0.2784972696428512	6.8763824750931E-5
349	1.4493051067775957E-5	0.1948904678944721	0.03769921694449063	2.692598016361403E-6	0.14870443146154058	0.14081918121686088
348	6.292925494293546E-5	1.0	1.169264132207829E-5	1.169264132207829E-5	0.02339696094961012	3.870398468576069E-5
347	0.6655489060037194	0.013280405398044318	0.1272260127646726	1.169264132207829E-5	1.169264132207829E-5	3.870398468576069E-5
346	6.943551940915921E-5	5.96519995274703E-5	1.2901720241180076E-5	1.2901720241180076E-5	0.17857499475963756	4.270433519366516E-5
345	0.7168163176896786	0.7298336792959929	1.9687826332265288E-5	1.9687826332265288E-5	0.21948684217151118	6.514957709934201E-5
344	0.2925146442334903	0.29659700120904814	4.1583750726435494E-6	4.1583750726435494E-6	0.23540209038110493	1.3768567523048695E-5
326	0.6295461131674677	8.235783741350521E-5	1.7813870042102735E-5	1.7813870042102735E-5	0.2826212644118512	5.8952488820753597E-5
327	0.25764578021219725	4.9430907926071056E-5	1.0690740033377982E-5	1.0690740033377982E-5	0.2450175909091884	3.538891852426177E-5
324	0.09618703017056711	0.09704945089228187	1.1338436820454237E-5	1.1338436820454237E-5	0.2764890312867061	3.7532077986692414E-5
325	1.0	1.2348582767313579E-4	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
322	1.257941717172314E-4	1.0806685183477949E-4	2.3376523915066442E-5	0.16162292237899992	2.3376523915066442E-5	7.734540492410793E-5
323	1.0065587237018548E-4	0.053946953894949065	1.870400395873822E-5	0.21133211438339058	1.870400395873822E-5	6.189636995840628E-5
320	0.13921388491941575	0.6434739874482532	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	3.2597014791292214E-5
321	0.451273770138938	0.48333888102931266	5.503513736372139E-6	5.503513736372139E-6	5.503513736372139E-6	1.8221477116632146E-5
334	0.32094545402826574	0.3277922814900505	4.798024309487412E-6	4.798024309487412E-6	0.07527300343277038	1.5886138243958947E-5
335	0.1510208077432793	0.15237479967909587	2.671315053281678E-5	0.24316748573649405	2.671315053281678E-5	8.83742690391001E-5
332	1.341712471063174E-4	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	0.27581482765243737	8.249281517238868E-5
333	9.15122342809928E-5	7.86172830267919E-5	1.7004585932453193E-5	1.7004585932453193E-5	0.2778031142667342	0.2370747952882271
330	2.797655977096285E-5	0.153305869962407	5.19781911893965E-6	5.19781911893965E-6	0.17879612118104504	0.01060375049554926
331	5.594025238589754E-5	4.8058524162871323E-5	1.039387900596803E-5	1.039387900596803E-5	0.2767346569700909	3.440664263089638E-5
328	0.2759796602064996	0.1496953714311706	3.4978022051954567E-6	3.4978022051954567E-6	0.2044126542446919	1.1581574392084287E-5
329	9.15122342809928E-5	0.6554348361812733	1.7004585932453193E-5	1.7004585932453193E-5	0.22107116906718047	5.627608101446774E-5
373	0.04091917248618971	3.761499163276998E-5	8.134950370967326E-6	8.134950370967326E-6	0.24835427829229828	2.6931115623827112E-5
372	0.9515223852767178	0.9575267752548589	1.870400395873822E-5	1.870400395873822E-5	0.2191041444078261	6.189636995840628E-5
375	0.1397570283646106	0.13997205657224623	7.06077085204023E-6	7.06077085204023E-6	0.23462070662066944	2.3375900215410576E-5
374	0.7923054850764047	0.8109135130775871	1.4964999829368049E-5	1.4964999829368049E-5	1.4964999829368049E-5	4.952983718746809E-5
369	0.3688992603183241	0.04204732861287896	2.9470128951037355E-6	0.04126110010781566	0.09401478078881748	9.758135604706382E-6
368	3.19721043163377E-5	2.7467678469666218E-5	5.9402149854948095E-6	5.9402149854948095E-6	0.28149336327232843	1.9666974311826074E-5
371	0.3444746252597959	0.16426067263190622	5.7574794495201035E-6	5.7574794495201035E-6	0.2089265223383896	1.9062100733871306E-5
