nodeid	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2535	6.64825E-5	6.64825E-5	6.64825E-5	5.874048821548822E-5	6.64825E-5	6.64825E-5	0.0	6.64825E-5	6.453505852892309E-5	0.9989689019308956	6.64825E-5	5.547850000000001E-5	5.547850000000001E-5	5.547850000000001E-5	7.04558533761243E-5
2534	4.434219834710744E-5	4.434219834710744E-5	4.434219834710744E-5	0.5431709384794036	4.434219834710744E-5	0.08872873553719009	0.0	4.434219834710744E-5	0.5507921104936501	0.6208348760330578	4.434219834710744E-5	3.7002800000000004E-5	3.7002800000000004E-5	3.7002800000000004E-5	4.699232768200386E-5
2529	1.7058351239669422E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.507187425216351E-4	1.7058351239669422E-4	0.5119207024793389	0.0	1.7058351239669422E-4	1.6558668757327025E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	0.6207220398671196
2528	1.988956611570248E-4	1.988956611570248E-4	1.988956611570248E-4	1.757338884714918E-4	1.988956611570248E-4	1.988956611570248E-4	0.0	1.988956611570248E-4	1.93069501506674E-4	1.988956611570248E-4	1.988956611570248E-4	1.6597500000000004E-4	1.6597500000000004E-4	1.6597500000000004E-4	0.998640321397787
2531	1.988956611570248E-4	1.988956611570248E-4	1.988956611570248E-4	1.757338884714918E-4	1.988956611570248E-4	1.988956611570248E-4	0.0	1.988956611570248E-4	1.93069501506674E-4	0.9985719702491112	1.988956611570248E-4	1.6597500000000004E-4	1.6597500000000004E-4	1.6597500000000004E-4	2.107827404147954E-4
2530	3.862524380165289E-5	3.862524380165289E-5	0.3090405371900826	3.4127261735815456E-5	3.862524380165289E-5	3.862524380165289E-5	0.0	3.862524380165289E-5	3.749381219770006E-5	0.4635410330578512	3.862524380165289E-5	3.22321E-5	3.22321E-5	3.22321E-5	0.45031117945461796
2556	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	7.046899810779977E-5	7.975683057851241E-5	0.3988638429752066	0.0	7.975683057851241E-5	7.742055021194602E-5	0.7976485950413225	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
2557	9.200357851239669E-5	9.200357851239669E-5	9.200357851239669E-5	1.0	0.1840996694214876	9.200357851239669E-5	0.0	9.200357851239669E-5	0.9587224103346959	9.200357851239669E-5	9.200357851239669E-5	7.67754E-5	7.67754E-5	7.67754E-5	9.750220941974442E-5
2558	0.6299435123966941	0.3150035123966942	6.298799999999999E-5	5.565292929292929E-5	6.298799999999999E-5	6.298799999999999E-5	0.0	6.298799999999999E-5	6.114292131944209E-5	6.298799999999999E-5	6.298799999999999E-5	5.256239999999999E-5	0.210302	5.256239999999999E-5	6.675250317685581E-5
2559	4.275990082644629E-5	4.275990082644629E-5	4.275990082644629E-5	3.778043019728972E-5	0.9987895721254627	4.275990082644629E-5	0.0	4.275990082644629E-5	4.150735460498113E-5	4.275990082644629E-5	4.275990082644629E-5	3.568240000000001E-5	3.568240000000001E-5	3.568240000000001E-5	4.531546351304051E-5
2552	1.195358429752066E-4	1.195358429752066E-4	1.195358429752066E-4	0.26631726183489907	1.195358429752066E-4	0.9320954980537703	0.0	1.195358429752066E-4	0.270061192277238	1.195358429752066E-4	1.195358429752066E-4	9.97506E-5	9.97506E-5	9.97506E-5	1.2667995075174023E-4
2553	1.4789880165289255E-5	1.4789880165289255E-5	1.4789880165289255E-5	1.3067570887942788E-5	0.4880795867768595	0.5324495867768595	0.0	1.4789880165289255E-5	0.06681312676927788	1.4789880165289255E-5	1.4789880165289255E-5	0.0987473	1.23419E-5	1.23419E-5	1.567380330727738E-5
2554	2.384770661157025E-4	0.9983350279149357	2.384770661157025E-4	2.1070596460472495E-4	2.384770661157025E-4	2.384770661157025E-4	0.0	2.384770661157025E-4	2.3149146646986389E-4	2.384770661157025E-4	2.384770661157025E-4	1.99005E-4	1.99005E-4	1.99005E-4	2.5272974397497433E-4
2555	0.7755748206735908	1.988956611570248E-4	1.988956611570248E-4	1.757338884714918E-4	0.3979902479338844	1.988956611570248E-4	0.0	1.988956611570248E-4	1.93069501506674E-4	1.988956611570248E-4	1.988956611570248E-4	1.6597500000000004E-4	1.6597500000000004E-4	1.6597500000000004E-4	2.107827404147954E-4
2548	0.6810021181447528	1.7058351239669422E-4	1.7058351239669422E-4	0.5699937448713879	1.7058351239669422E-4	1.7058351239669422E-4	0.0	1.7058351239669422E-4	0.5780004766095583	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.807785046862823E-4
2549	2.2599628099173554E-5	2.2599628099173554E-5	2.2599628099173554E-5	0.7046397701439098	0.33901719008264464	0.13562053719008266	0.0	2.2599628099173554E-5	0.6023196390510838	2.2599628099173554E-5	2.2599628099173554E-5	1.8859E-5	1.8859E-5	1.8859E-5	2.395030397037281E-5
2550	1.988956611570248E-4	1.988956611570248E-4	1.988956611570248E-4	1.757338884714918E-4	1.988956611570248E-4	0.7964876864930734	0.0	1.988956611570248E-4	1.93069501506674E-4	1.988956611570248E-4	1.988956611570248E-4	1.6597500000000004E-4	0.332116	1.6597500000000004E-4	2.107827404147954E-4
2551	1.195358429752066E-4	1.195358429752066E-4	1.195358429752066E-4	1.0561566992236416E-4	1.195358429752066E-4	0.9988981712891207	0.0	1.195358429752066E-4	1.1603433418883342E-4	1.195358429752066E-4	1.195358429752066E-4	9.97506E-5	9.97506E-5	9.97506E-5	1.2667995075174023E-4
2544	1.4932723140495866E-4	1.4932723140495866E-4	0.9989805762330766	1.3193779530845643E-4	1.4932723140495866E-4	1.4932723140495866E-4	0.0	1.4932723140495866E-4	1.4495305710045584E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.5825183350401002E-4
2545	7.038755371900827E-5	7.038755371900827E-5	7.038755371900827E-5	1.0	7.038755371900827E-5	7.038755371900827E-5	0.0	7.038755371900827E-5	0.8833098945063292	7.038755371900827E-5	7.038755371900827E-5	5.873719999999999E-5	5.873719999999999E-5	5.873719999999999E-5	0.2984510888788059
2546	1.3278045454545454E-4	1.3278045454545454E-4	1.3278045454545454E-4	1.1731792164064892E-4	1.3278045454545454E-4	1.3278045454545454E-4	0.0	1.3278045454545454E-4	1.2889097740891096E-4	0.9990645529583208	1.3278045454545454E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.4071613186432037E-4
2547	5.917761570247934E-4	5.917761570247934E-4	0.9956584029233153	5.228627139160194E-4	5.917761570247934E-4	5.917761570247934E-4	0.0	5.917761570247934E-4	5.744415286671865E-4	5.917761570247934E-4	5.917761570247934E-4	4.93827E-4	4.93827E-4	4.93827E-4	6.271438972786092E-4
2306	1.4932723140495866E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.3193779530845643E-4	1.4932723140495866E-4	1.4932723140495866E-4	0.0	1.4932723140495866E-4	1.4495305710045584E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.5825183350401002E-4
2307	1.195358429752066E-4	1.195358429752066E-4	1.195358429752066E-4	1.0561566992236416E-4	1.195358429752066E-4	1.195358429752066E-4	0.0	1.195358429752066E-4	1.1603433418883342E-4	1.195358429752066E-4	1.195358429752066E-4	9.97506E-5	9.97506E-5	9.97506E-5	1.2667995075174023E-4
2304	2.9772574380165285E-4	2.9772574380165285E-4	2.9772574380165285E-4	2.630550226785764E-4	2.9772574380165285E-4	2.9772574380165285E-4	0.0	2.9772574380165285E-4	2.890045997338672E-4	2.9772574380165285E-4	2.9772574380165285E-4	2.4844699999999995E-4	2.4844699999999995E-4	2.4844699999999995E-4	3.155194427343557E-4
2305	0.0011691194214876032	0.0011691194214876032	0.0011691194214876032	0.0010329732726716198	0.0011691194214876032	0.0011691194214876032	0.0	0.0011691194214876032	0.0011348729408942682	0.0011691194214876032	0.0011691194214876032	9.7561E-4	9.7561E-4	9.7561E-4	0.0012389923143610695
2310	0.04793388429752067	0.04793388429752067	0.04793388429752067	0.04235189359156302	0.04793388429752067	0.04793388429752067	0.0	0.04793388429752067	0.04652977894422027	0.04793388429752067	0.04793388429752067	0.04	0.04	0.04	0.05079867218913581
2311	9.96546652892562E-5	9.96546652892562E-5	9.96546652892562E-5	8.804969265659348E-5	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	9.67355267494813E-5	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
2308	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	7.046899810779977E-5	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	7.742055021194602E-5	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
2309	3.961483884297521E-4	3.961483884297521E-4	3.961483884297521E-4	3.5001616579013274E-4	3.961483884297521E-4	3.961483884297521E-4	0.0	3.961483884297521E-4	3.8454419484003485E-4	3.961483884297521E-4	3.961483884297521E-4	3.3057900000000006E-4	3.3057900000000006E-4	3.3057900000000006E-4	4.198243563403082E-4
2314	1.3278045454545454E-4	1.3278045454545454E-4	1.3278045454545454E-4	1.1731792164064892E-4	1.3278045454545454E-4	1.3278045454545454E-4	0.0	1.3278045454545454E-4	1.2889097740891096E-4	1.3278045454545454E-4	1.3278045454545454E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.4071613186432037E-4
2315	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	7.046899810779977E-5	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	7.742055021194602E-5	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
2312	9.96546652892562E-5	9.96546652892562E-5	9.96546652892562E-5	8.804969265659348E-5	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	9.67355267494813E-5	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
2313	5.9842578512396706E-5	5.9842578512396706E-5	5.9842578512396706E-5	5.287379803545094E-5	5.9842578512396706E-5	5.9842578512396706E-5	0.0	5.9842578512396706E-5	5.8089637225122365E-5	5.9842578512396706E-5	5.9842578512396706E-5	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
2318	1.988956611570248E-4	1.988956611570248E-4	1.988956611570248E-4	1.757338884714918E-4	1.988956611570248E-4	1.988956611570248E-4	0.0	1.988956611570248E-4	1.93069501506674E-4	1.988956611570248E-4	1.988956611570248E-4	1.6597500000000004E-4	1.6597500000000004E-4	1.6597500000000004E-4	2.107827404147954E-4
2319	1.0869355785123966E-4	1.0869355785123966E-4	1.0869355785123966E-4	9.603598923115452E-5	1.0869355785123966E-4	1.0869355785123966E-4	0.0	1.0869355785123966E-4	1.0550964716499296E-4	1.0869355785123966E-4	1.0869355785123966E-4	9.070289999999998E-5	9.070289999999998E-5	9.070289999999998E-5	1.1518967209259912E-4
2316	2.384770661157025E-4	2.384770661157025E-4	2.384770661157025E-4	2.1070596460472495E-4	2.384770661157025E-4	2.384770661157025E-4	0.0	2.384770661157025E-4	2.3149146646986389E-4	2.384770661157025E-4	2.384770661157025E-4	1.99005E-4	1.99005E-4	1.99005E-4	2.5272974397497433E-4
2317	7.477985537190082E-5	7.477985537190082E-5	7.477985537190082E-5	6.607160099618778E-5	7.477985537190082E-5	7.477985537190082E-5	0.0	7.477985537190082E-5	7.258936326416763E-5	7.477985537190082E-5	7.477985537190082E-5	6.24025E-5	6.24025E-5	6.24025E-5	7.924910353206366E-5
2323	5.917761570247934E-4	5.917761570247934E-4	5.917761570247934E-4	5.228627139160194E-4	5.917761570247934E-4	5.917761570247934E-4	0.0	5.917761570247934E-4	5.744415286671865E-4	5.917761570247934E-4	5.917761570247934E-4	4.93827E-4	4.93827E-4	4.93827E-4	6.271438972786092E-4
2322	3.961483884297521E-4	3.961483884297521E-4	3.961483884297521E-4	3.5001616579013274E-4	3.961483884297521E-4	3.961483884297521E-4	0.0	3.961483884297521E-4	3.8454419484003485E-4	3.961483884297521E-4	3.961483884297521E-4	3.3057900000000006E-4	3.3057900000000006E-4	3.3057900000000006E-4	4.198243563403082E-4
2321	3.961483884297521E-4	3.961483884297521E-4	3.961483884297521E-4	3.5001616579013274E-4	3.961483884297521E-4	3.961483884297521E-4	0.0	3.961483884297521E-4	3.8454419484003485E-4	3.961483884297521E-4	3.961483884297521E-4	3.3057900000000006E-4	3.3057900000000006E-4	3.3057900000000006E-4	4.198243563403082E-4
2320	0.23027557851239672	4.60460082644628E-5	4.60460082644628E-5	0.20513281715302742	4.60460082644628E-5	4.60460082644628E-5	0.0	4.60460082644628E-5	0.2080131890239252	4.60460082644628E-5	4.60460082644628E-5	3.84246E-5	3.84246E-5	3.84246E-5	4.8797966484966684E-5
2327	5.917761570247934E-4	5.917761570247934E-4	5.917761570247934E-4	5.228627139160194E-4	5.917761570247934E-4	5.917761570247934E-4	0.0	5.917761570247934E-4	5.744415286671865E-4	5.917761570247934E-4	5.917761570247934E-4	4.93827E-4	4.93827E-4	4.93827E-4	6.271438972786092E-4
2326	2.384770661157025E-4	2.384770661157025E-4	2.384770661157025E-4	2.1070596460472495E-4	2.384770661157025E-4	2.384770661157025E-4	0.0	2.384770661157025E-4	2.3149146646986389E-4	2.384770661157025E-4	2.384770661157025E-4	1.99005E-4	1.99005E-4	1.99005E-4	2.5272974397497433E-4
2325	1.7058351239669422E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.507187425216351E-4	1.7058351239669422E-4	1.7058351239669422E-4	0.0	1.7058351239669422E-4	1.6558668757327025E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.807785046862823E-4
2324	2.384770661157025E-4	2.384770661157025E-4	2.384770661157025E-4	2.1070596460472495E-4	2.384770661157025E-4	2.384770661157025E-4	0.0	2.384770661157025E-4	2.3149146646986389E-4	2.384770661157025E-4	2.384770661157025E-4	1.99005E-4	1.99005E-4	1.99005E-4	2.5272974397497433E-4
2331	9.200357851239669E-5	9.200357851239669E-5	9.200357851239669E-5	8.128958928124218E-5	9.200357851239669E-5	9.200357851239669E-5	0.0	9.200357851239669E-5	8.930855975885219E-5	9.200357851239669E-5	9.200357851239669E-5	7.67754E-5	7.67754E-5	7.67754E-5	0.99706269932487
2330	7.477985537190082E-5	7.477985537190082E-5	7.477985537190082E-5	6.607160099618778E-5	7.477985537190082E-5	7.477985537190082E-5	0.0	7.477985537190082E-5	7.258936326416763E-5	7.477985537190082E-5	7.477985537190082E-5	6.24025E-5	6.24025E-5	0.12486700000000002	0.9480346424297004
2329	3.961483884297521E-4	3.961483884297521E-4	3.961483884297521E-4	3.5001616579013274E-4	3.961483884297521E-4	3.961483884297521E-4	0.0	3.961483884297521E-4	3.8454419484003485E-4	3.961483884297521E-4	3.961483884297521E-4	3.3057900000000006E-4	3.3057900000000006E-4	3.3057900000000006E-4	4.198243563403082E-4
2328	1.988956611570248E-4	1.988956611570248E-4	1.988956611570248E-4	1.757338884714918E-4	1.988956611570248E-4	1.988956611570248E-4	0.0	1.988956611570248E-4	1.93069501506674E-4	1.988956611570248E-4	1.988956611570248E-4	1.6597500000000004E-4	1.6597500000000004E-4	1.6597500000000004E-4	2.107827404147954E-4
2335	1.7058351239669422E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.507187425216351E-4	1.7058351239669422E-4	1.7058351239669422E-4	0.0	1.7058351239669422E-4	1.6558668757327025E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	0.9975256587599456
2334	4.987916115702479E-5	4.987916115702479E-5	4.987916115702479E-5	4.407063931324262E-5	4.987916115702479E-5	4.987916115702479E-5	0.0	4.987916115702479E-5	4.841807369822409E-5	0.4489619421487604	4.987916115702479E-5	4.1623300000000005E-5	4.1623300000000005E-5	4.1623300000000005E-5	0.6926392622597678
2333	2.9939983471074377E-5	0.20961008264462808	2.9939983471074377E-5	2.645341625622617E-5	2.9939983471074377E-5	2.9939983471074377E-5	0.0	2.9939983471074377E-5	2.9062965226349416E-5	2.9939983471074377E-5	2.9939983471074377E-5	2.49844E-5	2.49844E-5	2.49844E-5	0.9396750285879149
2332	4.788595041322313E-5	4.788595041322313E-5	4.788595041322313E-5	0.10668648081331167	4.788595041322313E-5	4.788595041322313E-5	0.0	4.788595041322313E-5	0.10818629633526312	4.788595041322313E-5	4.788595041322313E-5	3.996E-5	3.996E-5	3.996E-5	0.9731833664873163
2336	7.038755371900827E-5	7.038755371900827E-5	7.038755371900827E-5	6.219079110665886E-5	7.038755371900827E-5	0.9026038490944781	0.0	7.038755371900827E-5	6.832572329506137E-5	7.038755371900827E-5	7.038755371900827E-5	5.873719999999999E-5	5.873719999999999E-5	5.873719999999999E-5	0.2984510888788059
2337	9.96546652892562E-5	9.96546652892562E-5	9.96546652892562E-5	8.804969265659348E-5	9.96546652892562E-5	0.998779906488217	0.0	9.96546652892562E-5	9.67355267494813E-5	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
2338	1.3278045454545454E-4	0.7968181404958679	1.3278045454545454E-4	1.1731792164064892E-4	1.3278045454545454E-4	0.39847557851239673	0.0	1.3278045454545454E-4	1.2889097740891096E-4	1.3278045454545454E-4	1.3278045454545454E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.4071613186432037E-4
2339	4.60460082644628E-5	4.60460082644628E-5	4.60460082644628E-5	0.15385957668388564	4.60460082644628E-5	0.9706405505084734	0.0	4.60460082644628E-5	4.469720360050216E-5	4.60460082644628E-5	4.60460082644628E-5	3.84246E-5	3.84246E-5	3.84246E-5	4.8797966484966684E-5
2340	5.9842578512396706E-5	5.9842578512396706E-5	5.9842578512396706E-5	5.287379803545094E-5	5.9842578512396706E-5	0.992929591941259	0.0	5.9842578512396706E-5	5.8089637225122365E-5	5.9842578512396706E-5	5.9842578512396706E-5	0.14986299999999997	4.99376E-5	4.99376E-5	6.34190943078047E-5
2341	5.9842578512396706E-5	5.9842578512396706E-5	5.9842578512396706E-5	5.287379803545094E-5	5.9842578512396706E-5	0.9985530695903115	0.0	5.9842578512396706E-5	5.8089637225122365E-5	5.9842578512396706E-5	5.9842578512396706E-5	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
2342	1.4932723140495866E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.3193779530845643E-4	1.4932723140495866E-4	0.9989793357556528	0.0	1.4932723140495866E-4	1.4495305710045584E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.5825183350401002E-4
2343	1.4932723140495866E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.3193779530845643E-4	1.4932723140495866E-4	0.9989793357556528	0.0	1.4932723140495866E-4	1.4495305710045584E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.5825183350401002E-4
2344	1.7058351239669422E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.507187425216351E-4	1.7058351239669422E-4	0.9988184352191305	0.0	1.7058351239669422E-4	1.6558668757327025E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.807785046862823E-4
2345	3.3264318181818185E-5	3.3264318181818185E-5	0.133090826446281	0.03707038322902947	3.3264318181818185E-5	1.0	0.0	3.3264318181818185E-5	0.03759275914657956	3.3264318181818185E-5	3.3264318181818185E-5	2.77585E-5	2.77585E-5	2.77585E-5	3.525237354905315E-5
2346	1.3278045454545454E-4	1.3278045454545454E-4	1.3278045454545454E-4	1.1731792164064892E-4	1.3278045454545454E-4	1.3278045454545454E-4	0.0	1.3278045454545454E-4	1.2889097740891096E-4	1.3278045454545454E-4	1.3278045454545454E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.1080300000000002E-4	0.9973028613576777
2347	5.917761570247934E-4	5.917761570247934E-4	5.917761570247934E-4	5.228627139160194E-4	5.917761570247934E-4	5.917761570247934E-4	0.0	5.917761570247934E-4	5.744415286671865E-4	5.917761570247934E-4	5.917761570247934E-4	4.93827E-4	4.93827E-4	4.93827E-4	0.9956865537231678
2348	9.96546652892562E-5	9.96546652892562E-5	9.96546652892562E-5	1.0	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	0.9963206009459776	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
2349	2.065231404958678E-5	2.065231404958678E-5	2.065231404958678E-5	0.1839909393950857	0.4543700826446281	0.18589119834710746	0.0	2.065231404958678E-5	0.18657291436448611	2.065231404958678E-5	2.065231404958678E-5	1.7234E-5	1.7234E-5	1.7234E-5	0.4158658698099697
2350	1.988956611570248E-4	1.988956611570248E-4	1.988956611570248E-4	1.757338884714918E-4	1.988956611570248E-4	1.988956611570248E-4	0.0	1.988956611570248E-4	1.93069501506674E-4	1.988956611570248E-4	1.988956611570248E-4	1.6597500000000004E-4	1.6597500000000004E-4	1.6597500000000004E-4	0.9976925361118217
